slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
PIE top30,risk,2,shooting + motor_competitiveness,189,0.0032404615321066964,0.0051246903788358,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0001924558888086068,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Hasheem Thabeet
PIE top30,risk,2,shooting + size_frame,136,0.0057090372793063395,0.00600310834875055,0.0,0.3897058823529412,0.6102941176470589,0.0,0.00266103163600825,0.0,0.0,Royce White | Fab Melo | Leandro Bolmaro | Justin Harper | Dante Exum
PIE top30,risk,2,shooting + production_stats,138,0.002863502417778602,0.0009109894761386999,0.0,0.4855072463768116,0.5144927536231884,0.0,-0.00018450322551948756,0.0,0.0,Fab Melo | Craig Brackins | Rashad Vaughn | Malachi Richardson | Dante Exum
PIE top30,risk,2,shooting + injury_medical,43,0.004792030786767467,0.0011961842938022,0.0,0.4883720930232558,0.5116279069767442,0.0,0.0017440251434693776,0.0,0.0,Glen Rice | Rashad Vaughn | Johnny Davis | Romeo Langford | C.J. Wilcox
PIE top30,risk,2,shooting + risk_uncertainty,79,0.004024948948914975,0.0039205877312656,0.0,0.4430379746835443,0.5569620253164557,0.0,0.0009769433056168852,0.0,0.0,Royce White | Fab Melo | Malachi Richardson | Joshua Primo | Ekpe Udoh
PIE top30,risk,2,shooting + intel_consensus,17,-0.011164553768291698,-0.0126794966868908,0.0,0.5882352941176471,0.4117647058823529,0.0,-0.014212559411589788,0.0,0.0,Fab Melo | Glen Rice | Dante Exum | Ben McLemore | Patrick Williams
PIE top30,risk,2,creation_handle + finishing_touch,72,7.416960846140095e-05,-0.00205817589548965,0.0,0.5277777777777778,0.4722222222222222,0.0,-0.0029738360348366888,0.0,0.0,Justin Harper | Hasheem Thabeet | Dante Exum | Dragan Bender | Joshua Primo
PIE top30,risk,2,creation_handle + athleticism_tools,170,-0.0004954173562775052,9.030017924930001e-05,0.0,0.5,0.5,0.0,-0.0035434229995755947,0.0,0.0,Royce White | Terrance Ferguson | Justin Harper | Hasheem Thabeet | Malachi Richardson
PIE top30,risk,2,creation_handle + upside_tools,59,-0.0039001761837335713,-0.0029601975903661,0.0,0.576271186440678,0.423728813559322,0.0,-0.006948181827031661,0.0,0.0,Hasheem Thabeet | Malachi Richardson | Dante Exum | Isaac Okoro | Ekpe Udoh
PIE top30,risk,2,creation_handle + defense,132,0.0005753190746414097,-0.00026045961589664997,0.0,0.5075757575757576,0.49242424242424243,0.0,-0.00247268656865668,0.0,0.0,Terrance Ferguson | Justin Harper | Dante Exum | Dragan Bender | Joshua Primo
PIE top30,risk,2,creation_handle + motor_competitiveness,92,0.000623126428662161,0.0017641832873329499,0.0,0.4782608695652174,0.5217391304347826,0.0,-0.0024248792146359284,0.0,0.0,Terrance Ferguson | Hasheem Thabeet | Dante Exum | Dragan Bender | Zhaire Smith
PIE top30,risk,2,creation_handle + size_frame,65,-0.0003050657077481233,0.0023321822808637,0.0,0.4461538461538462,0.5538461538461539,0.0,-0.003353071351046213,0.0,0.0,Royce White | Justin Harper | Dante Exum | Johnny Davis | Jarrett Culver
PIE top30,risk,2,creation_handle + production_stats,76,0.0004884248244866108,-0.0006627377135454,0.0,0.5131578947368421,0.4868421052631579,0.0,-0.002559580818811479,0.0,0.0,Malachi Richardson | Dante Exum | Isaac Okoro | Wesley Johnson | DaJuan Summers
PIE top30,risk,2,creation_handle + injury_medical,16,0.004994982406664257,0.003160437336319,0.0,0.4375,0.5625,0.0,0.0019469767633661676,0.0,0.0,Johnny Davis | Kris Dunn | Aaron Nesmith | Jaylen Brown | Cody Zeller
PIE top30,risk,2,creation_handle + risk_uncertainty,33,-0.0005329774872001514,0.0051246903788358,0.0,0.45454545454545453,0.5454545454545454,0.0,-0.003580983130498241,0.0,0.0,Royce White | Malachi Richardson | Joshua Primo | Ekpe Udoh | Ben McLemore
PIE top30,risk,2,finishing_touch + athleticism_tools,150,0.004791495815426867,0.00391630662709665,0.0,0.44,0.56,0.0,0.0017434901721287777,0.0,0.0,Fab Melo | Craig Brackins | Leandro Bolmaro | Justin Harper | Hasheem Thabeet
PIE top30,risk,2,finishing_touch + upside_tools,59,0.0036584202867510967,0.0030301969847133,0.0,0.4406779661016949,0.559322033898305,0.0,0.0006104146434530071,0.0,0.0,Fab Melo | Hasheem Thabeet | Dante Exum | Isaac Okoro | Ekpe Udoh
PIE top30,risk,2,finishing_touch + defense,112,0.003193417329474615,0.0036955270632313,0.0,0.45535714285714285,0.5446428571428571,0.0,0.00014541168617652556,0.0,0.0,Fab Melo | Craig Brackins | Leandro Bolmaro | Justin Harper | Dante Exum
PIE top30,risk,2,finishing_touch + motor_competitiveness,87,0.006596878884547053,0.0058181917136046,0.0,0.40229885057471265,0.5977011494252874,0.0,0.0035488732412489636,0.0,0.0,Fab Melo | Craig Brackins | Hasheem Thabeet | Dante Exum | Dragan Bender
PIE top30,risk,2,finishing_touch + size_frame,66,0.007180762319434916,0.0050037599159886,0.0,0.36363636363636365,0.6363636363636364,0.0,0.004132756676136827,0.0,0.0,Fab Melo | Leandro Bolmaro | Justin Harper | Dante Exum | Frank Ntilikina
PIE top30,risk,2,finishing_touch + production_stats,59,0.0031931266766035008,0.0011961842938022,0.0,0.4745762711864407,0.5254237288135594,0.0,0.00014512103330541117,0.0,0.0,Fab Melo | Craig Brackins | Dante Exum | Isaac Okoro | Wesley Johnson
PIE top30,risk,2,finishing_touch + injury_medical,17,0.006959062492246059,0.0039205877312656,0.0,0.4117647058823529,0.5882352941176471,0.0,0.00391105684894797,0.0,0.0,Romeo Langford | Aaron Nesmith | James Wiseman | Daniel Orton | Cody Zeller
PIE top30,risk,2,finishing_touch + risk_uncertainty,34,0.007600136859364556,0.0121884586360232,0.0,0.3235294117647059,0.6764705882352942,0.0,0.004552131216066466,0.0,0.0,Fab Melo | Joshua Primo | Ekpe Udoh | Stanley Johnson | Blake Wesley
PIE top30,risk,2,athleticism_tools + upside_tools,136,-0.00048234217139395255,-0.00014634250769255,0.0,0.5073529411764706,0.49264705882352944,0.0,-0.003530347814692042,0.0,0.0,Gani Lawal | Fab Melo | Hasheem Thabeet | Malachi Richardson | Dante Exum
PIE top30,risk,2,athleticism_tools + defense,296,0.002749969228446571,0.00228145252507495,0.0,0.46621621621621623,0.5337837837837838,0.0,-0.0002980364148515188,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Leandro Bolmaro | Terrance Ferguson
PIE top30,risk,2,athleticism_tools + motor_competitiveness,206,0.004250988272024022,0.005388111861320001,0.0,0.4223300970873786,0.5776699029126213,0.0,0.0012029826287259324,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Hasheem Thabeet
PIE top30,risk,2,athleticism_tools + size_frame,157,0.006150697541099986,0.0051246903788358,0.0,0.3885350318471338,0.6114649681528662,0.0,0.0031026918978018965,0.0,0.0,Royce White | Fab Melo | Leandro Bolmaro | Justin Harper | Anthony Bennett
PIE top30,risk,2,athleticism_tools + production_stats,150,0.002717124055596041,0.00057463266331455,0.0,0.49333333333333335,0.5066666666666667,0.0,-0.0003308815877020488,0.0,0.0,Fab Melo | Craig Brackins | Rashad Vaughn | Malachi Richardson | Dante Exum
PIE top30,risk,2,athleticism_tools + injury_medical,48,0.004691043864744975,0.0025583860125339,0.0,0.4791666666666667,0.5208333333333334,0.0,0.0016430382214468854,0.0,0.0,Anthony Bennett | Glen Rice | Rashad Vaughn | Johnny Davis | Romeo Langford
PIE top30,risk,2,athleticism_tools + risk_uncertainty,81,0.004936948796026113,0.0051246903788358,0.0,0.4074074074074074,0.5925925925925926,0.0,0.0018889431527280235,0.0,0.0,Royce White | Fab Melo | Malachi Richardson | Andrew Wiggins | Joshua Primo
PIE top30,risk,2,athleticism_tools + intel_consensus,18,-0.01289202854394019,-0.01536219744434705,0.0,0.6111111111111112,0.3888888888888889,0.0,-0.01594003418723828,0.0,0.0,Fab Melo | Glen Rice | Dante Exum | Andrew Wiggins | Ben McLemore
PIE top30,risk,2,upside_tools + defense,107,-0.0014005148483376972,-0.0001232478739376,0.0,0.5046728971962616,0.4953271028037383,0.0,-0.004448520491635787,0.0,0.0,Gani Lawal | Fab Melo | Dante Exum | Andrew Wiggins | Isaac Okoro
PIE top30,risk,2,upside_tools + motor_competitiveness,80,-0.0017114483868573768,0.00036108461012765,0.0,0.5,0.5,0.0,-0.004759454030155466,0.0,0.0,Gani Lawal | Fab Melo | Hasheem Thabeet | Dante Exum | Andrew Wiggins
PIE top30,risk,2,upside_tools + size_frame,56,0.0036870632564181536,0.00227494612209195,0.0,0.42857142857142855,0.5714285714285714,0.0,0.000639057613120064,0.0,0.0,Fab Melo | Dante Exum | De'Andre Hunter | Kevin Knox II | Tyler Bey
PIE top30,risk,2,upside_tools + production_stats,68,-0.0015150139400036454,-0.0025214833130821,0.0,0.5735294117647058,0.4264705882352941,0.0,-0.004563019583301735,0.0,0.0,Fab Melo | Malachi Richardson | Dante Exum | Andrew Wiggins | Isaac Okoro
PIE top30,risk,2,upside_tools + injury_medical,18,0.008017041513514305,0.0025583860125339,0.0,0.4444444444444444,0.5555555555555556,0.0,0.004969035870216215,0.0,0.0,C.J. Wilcox | Perry Jones III | Ziaire Williams | Quincy Miller | James Wiseman
PIE top30,risk,2,upside_tools + risk_uncertainty,43,0.004588810426351671,0.0022177099633202,0.0,0.4418604651162791,0.5581395348837209,0.0,0.001540804783053581,0.0,0.0,Fab Melo | Malachi Richardson | Andrew Wiggins | Ekpe Udoh | Ben McLemore
PIE top30,risk,2,upside_tools + intel_consensus,12,-0.013268588055348552,-0.0149608325533481,0.0,0.5,0.5,0.0,-0.01631659369864664,0.0,0.0,Fab Melo | Dante Exum | Andrew Wiggins | Ben McLemore | Patrick Williams
PIE top30,risk,2,defense + motor_competitiveness,170,0.001762928530257783,0.0032279528303022498,0.0,0.4470588235294118,0.5529411764705883,0.0,-0.0012850771130403066,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Anthony Bennett
PIE top30,risk,2,defense + size_frame,128,0.0055653680635079274,0.0049221767373996,0.0,0.40625,0.59375,0.0,0.002517362420209838,0.0,0.0,Fab Melo | Leandro Bolmaro | Justin Harper | Anthony Bennett | Dante Exum
PIE top30,risk,2,defense + production_stats,127,0.002124720275803289,-0.0003976713578557,0.0,0.5118110236220472,0.4881889763779528,0.0,-0.0009232853674948005,0.0,0.0,Fab Melo | Craig Brackins | Rashad Vaughn | Dante Exum | Andrew Wiggins
PIE top30,risk,2,defense + injury_medical,41,0.006169808813257332,0.0039205877312656,0.0,0.4634146341463415,0.5365853658536586,0.0,0.0031218031699592422,0.0,0.0,Anthony Bennett | Glen Rice | Rashad Vaughn | Romeo Langford | C.J. Wilcox
PIE top30,risk,2,defense + risk_uncertainty,64,0.005164436876374632,0.00391630662709665,0.0,0.421875,0.578125,0.0,0.0021164312330765427,0.0,0.0,Fab Melo | Andrew Wiggins | Joshua Primo | Ekpe Udoh | Ben McLemore
PIE top30,risk,2,defense + intel_consensus,12,-0.02209932065589877,-0.01536219744434705,0.0,0.6666666666666666,0.3333333333333333,0.0,-0.02514732629919686,0.0,0.0,Fab Melo | Glen Rice | Dante Exum | Andrew Wiggins | Ben McLemore
PIE top30,risk,2,motor_competitiveness + size_frame,103,0.009078912144498229,0.0096382978383082,0.0,0.36893203883495146,0.6310679611650486,0.0,0.0060309065012001395,0.0,0.0,Fab Melo | Anthony Bennett | Dante Exum | Jarrett Culver | Jan Vesely
PIE top30,risk,2,motor_competitiveness + production_stats,92,0.007692952090725915,0.0058233681222875,0.0,0.42391304347826086,0.5760869565217391,0.0,0.004644946447427825,0.0,0.0,Fab Melo | Craig Brackins | Dante Exum | Andrew Wiggins | DaJuan Summers
PIE top30,risk,2,motor_competitiveness + injury_medical,32,0.008517258800308944,0.00834855607910965,0.0,0.40625,0.59375,0.0,0.005469253157010854,0.0,0.0,Anthony Bennett | Glen Rice | Romeo Langford | Perry Jones III | Ziaire Williams
PIE top30,risk,2,motor_competitiveness + risk_uncertainty,46,0.00786498102651228,0.01187179560857795,0.0,0.391304347826087,0.6086956521739131,0.0,0.004816975383214191,0.0,0.0,Fab Melo | Andrew Wiggins | Ekpe Udoh | Ben McLemore | Stanley Johnson
PIE top30,risk,2,motor_competitiveness + intel_consensus,14,-0.017580067886263224,-0.0208835722240178,0.0,0.6428571428571429,0.35714285714285715,0.0,-0.020628073529561315,0.0,0.0,Fab Melo | Glen Rice | Dante Exum | Andrew Wiggins | Ben McLemore
PIE top30,risk,2,size_frame + production_stats,68,0.004752473389446689,0.0034487323941676,0.0,0.4264705882352941,0.5735294117647058,0.0,0.0017044677461485998,0.0,0.0,Fab Melo | Dante Exum | Jan Vesely | KZ Okpala | De'Andre Hunter
PIE top30,risk,2,size_frame + injury_medical,23,0.0070027808427444126,0.0058181917136046,0.0,0.34782608695652173,0.6521739130434783,0.0,0.003954775199446323,0.0,0.0,Anthony Bennett | Johnny Davis | Ziaire Williams | James Wiseman | Mfiondu Kabengele
PIE top30,risk,2,size_frame + risk_uncertainty,35,0.004293321624438651,0.0051246903788358,0.0,0.37142857142857144,0.6285714285714286,0.0,0.0012453159811405615,0.0,0.0,Royce White | Fab Melo | De'Andre Hunter | Marcus Smart | Ziaire Williams
PIE top30,risk,2,production_stats + injury_medical,25,0.0034132023594446036,0.0011961842938022,0.0,0.48,0.52,0.0,0.000365196716146514,0.0,0.0,Rashad Vaughn | Romeo Langford | Chris Singleton | Kris Dunn | Aaron Nesmith
PIE top30,risk,2,production_stats + risk_uncertainty,40,-8.474755480726258e-05,-0.004049793701889751,0.0,0.55,0.45,0.0,-0.0031327531981053523,0.0,0.0,Fab Melo | Malachi Richardson | Andrew Wiggins | De'Andre Hunter | Stanley Johnson
PIE top30,risk,2,injury_medical + risk_uncertainty,24,0.011212978829169272,0.0123932657088053,0.0,0.375,0.625,0.0,0.008164973185871182,0.0,0.0,C.J. Wilcox | Kris Dunn | Aaron Nesmith | Perry Jones III | Ziaire Williams
